ItemID,Name,Processor,RAM GB,Hard Drive,Graphics,Brand,Item Weight,Processor Brand,Memory Type,Hard Drive Interface,Sellers Rank,Date First Available,Rating,Price,Error
2575,"2019 HP Pavilion Gaming Desktop | AMD 8-Core Ryzen 7 | AMD Radeon RX 580 | WiFi | USB-C | DVD-RW | GbE LAN | Windows 10 | Include Mouse and Keyboard | Customize Your Own (DDR4 Memory, Hard Drive)",AMD R Series,8,1128 GB Hybrid,AMD Radeon RX 580,HP,—,AMD,SDRAM,Serial ATA,"9,094",31-Dec-18,"Be the first to review this item  
0.0",849,
2576,Desktop Optiplex Quad Core i7-2600 3.4GHz CPU Windows 10 Pro 12GB RAM/New 512GB Solid State Drive SSD/WiFi/PC Computer System + MS Office,Core i7-2600,12,512 GB SSD,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"105,372",26-Aug-17,"Be the first to review this item  
0.0",679.95,
2577,"2018 Latest HP OMEN 880 Desktop PC (Intel i7-8700K Hexa-Core Liquid Cooled CPU, 750 Watt Platinum Power Supply, Windows 10 Home, 1TB 7200RPM Hard Drive, 8GB DDR4 RAM)",Intel Core i7,8,1 TB HDD 7200 rpm,Intel HD Graphics,Eluktronics,—,Intel,DIMM,Serial ATA-600,"280,347",19-Jul-18,"Be the first to review this item  
0.0","1,199.95",
2578,Dell OptiPlex 3060 Micro Form Factor MFF / Small Form Factor SFF Business Desktop Intel Six Core i5-8500T / i5-8500 Upto 16G RAM 1TB SSD 2TB HDD Windows 10 Professional,Intel Core i5,16,1 TB SSD,Graphics 630,Dell,—,Intel,SDRAM,Serial ATA,"7,211",21-Nov-18,5,699,
2579,"Lenovo Legion C530 Gaming Mini-Tower Computer (Intel 8th Gen i5-8400 2.8GHz, 8GB 2666MHz DDR4, 1TB 7200 RPM HDD, 16GB Optane Boost, GeForce GTX 1050 4GB GDDR5, Windows 10 Home 64-bit 90JX003TUS)",Intel Core i5,8,1 TB HDD 7200 rpm,NVIDIA GeForce GTX 1050 Ti,Lenovo,26.35 lbs,Intel,SDRAM,Serial ATA,"4,992",9-Oct-18,5,649.99,
2580,"Dell XPS 8930 Tower Desktop - 8th Gen. Intel Core i7-8700 6-Core up to 4.60 GHz, 32GB DDR4 Memory, 1TB SSD + 2TB SATA Hard Drive, 4GB Nvidia GeForce GTX 1050Ti, DVD Burner, Windows 10, Black",Intel Core i7,32,3000 GB SSD + HDD 7200 rpm,NVIDIA GeForce GTX 1050 Ti,Dell,22 lbs,Intel,DDR SDRAM,Solid State,"14,469",16-Nov-17,5,"1,449.00",
2581,"Gaming Computer Desktop PC AMD Quad Processor, 8GB RAM, SSD, GTX GPU, Windows 10, Wifi",AMD A Series,8,240 GB mechanical_hard_drive,NVIDIA GeForce GTX 1050,Eliminator,—,AMD,DDR3 SDRAM,Serial ATA,"36,210",8-May-16,3.2,549.99,
2582,"HP 2019 Newest High Performance Flagship Gaming Desktop (AMD 8-Core Ryzen 7 2700, AMD RX 580, 8GB/12GB/16GB/32GB RAM, 128GB/256GB/512GB/1TB SSD, 1TB/2TB HHD, WiFi, Bluetooth, HDMI, DVDRW, Windows 10)",AMD A Series,8,1 TB HDD,AMD Radeon RX 580,HP,11.4 lbs,AMD,DDR4 SDRAM,Serial ATA,"84,376",30-Dec-18,"Be the first to review this item  
0.0",899.88,
2583,"iBUYPOWER Elite Gaming Computer Desktop PC Slate2 077i (AMD Ryzen 7 2700X 3.7GHz, NVIDIA Geforce GTX 1660Ti 6GB, 1TB HDD, 240GB SSD, 16GB DDR4-2666 RAM, WiFi Included, RGB Lighting, Win 10 Home 64-bit",AMD Ryzen 7,16,1 TB Mechanical Hard Drive,—,iBUYPOWER,—,AMD,,Serial ATA,"12,409",22-Feb-19,"Be the first to review this item  
0.0","1,149.99",
2584,"2016 Newest HP All-in-One 21.5"" widescreen IPS WLED-backlit display 1920 x 1080 Desktop PC, Intel Pentium J3710 1.6GHz Processor, 4GB RAM, 1TB HDD, 802.11bgn, Bluetooth, Webcam, HDMI, Windows 10",1.6 GHz Pentium,4,1 TB mechanical_hard_drive,Intel HD Graphics,HP,16.6 pounds,Intel,SDRAM,Serial ATA,"74,861",16-Aug-16,5,529,
2585,Quad Core Optiplex i7-2600 3.4GHz CPU Windows 10 Pro 16GB RAM/New Huge 2TB Hard Drive/WiFi/Desktop PC Computer System + MS Office,Core i7-2600,16,2 TB,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"12,547",26-Aug-17,"Be the first to review this item  
0.0",619.95,
2586,"Gaming Computer Desktop PC Tower AMD A10 3.8 GHz 10-Core, 16GB DDR4, R7 Graphic Custom Built, 2TB HDD + 240GB SSD, Windows 10 Pro 64-bit",AMD A Series,16,2 TB,AMD R7 Radeon,Dinka Store,5 lbs,AMD,GDDR4,eSATA,"116,439",6-Feb-19,"Be the first to review this item  
0.0",574.99,
2587,Newest Lenovo Ideacentre 610S Flagship High Performance Mini Desktop | Intel Core i5-6400T Quad-Core | NVIDIA GeForce GTX 750Ti | 8GB RAM | 1T HDD+128G SSD | Detachable Projector | Windows 10 Home,Core i5 6400T,8,1128 GB Hybrid,NVIDIA GeForce GTX 750 Ti,Lenovo,—,Intel,SDRAM,Serial ATA,"49,832",19-Mar-18,3.7,569,
2588,"2018 HP OMEN High Performance Desktop | Intel 6-Core i7-8700 3.2GHz | Up to 32GB DDR4 RAM, 512GB SSD Boot + 1TB HDD | NVIDIA GeForce GTX 1060 3MB | Included Mouse & Keyboard | WiFi | Windows 10",Intel Core i7,16,1256 GB Hybrid,NVIDIA GeForce GTX 1060,HP,—,Intel,SDRAM,Serial ATA,"3,921",12-Nov-18,4.5,"1,199.00",
2589,"HP Elite 6300 Pro High Performace Small Form Factor Business Desktop Computer (Intel Dual Core i3 up to 3.1GHz, 8GB DDR3 RAM, 1TB HDD, Windows 7 Professional) (Renewedd)",Intel Core i3,8,1 TB,Intel HD Graphics 2000,HP,16.7 lbs,Intel,DDR3 SDRAM,Serial ATA,"7,731",4-Sep-16,3.6,136,
2590,"Blair Technology Group Optiplex 960 Desktop Computer, Intel Core 2 Duo Processor, 4GB RAM, 160GB Hard Drive, DVD, Keyboard & Mouse, Windows 10 (Prepared by BTG)",Core 2 Duo E7500,4,160 GB HDD 7200 rpm,—,Dell,—,Intel,DDR2 SDRAM,Serial ATA,"17,362",10-Oct-18,4.5,134.99,
2591,"Dell Optiplex 980 Desktop Computer PC - Intel Core i5 650@3.20GHz, 8GB DDR3 RAM, 250GB HDD and Windows 10 Professional - WiFi Ready - Brand New 19.5 Inch LED Monitor",Intel Core i5,8,,ATI Radeon HD 3450,,—,Intel,,,,,"Be the first to review this item  
0.0",360,
2592,HP Business Desktop ProDesk 600 G1 Desktop Computer - Intel Core i5 i5-4590 3.30 GHz - Small Form Factor,Unknown,8,500 GB mechanical_hard_drive,Intel HD Graphics 4600,HP,16.76 lbs,HP,DDR3 SDRAM,Serial ATA,"40,653",8-Jun-14,3.2,199.99,
2593,"2018 Newest Flagship Dell Inspiron 5675 Premium Gaming VR Ready Desktop Computer (AMD Quad-Core Ryzen 5 1400 up to 3.4 GHz, 8GB DDR4 RAM, 256GB SSD + 1TB HDD, AMD Radeon RX 570 4GB, DVD, Windows 10)",AMD R Series,8,256 GB SSD,AMD Radeon RX 570,Dell,30.3 lbs,Intel,DDR4 SDRAM,Serial ATA,"39,923",30-Dec-17,4.5,849,
2594,"HP OMEN 880z Premium Desktop PC (AMD Ryzen 7 Octa-core Processor, 64GB RAM, 1TB HDD + 256GB PCIe SSD, NVIDIA GeForce GTX 1050, DVD, WiFi, Bluetooth, Win 10 Home)",AMD R Series,64,1 TB HDD + 256GB PCIe SSD,NVIDIA GeForce GTX 1050,HP,38.8 lbs,AMD,DDR4 SDRAM,Serial ATA,"48,469",8-Feb-18,2,"1,759.00",
2595,Custom Gaming Tower Intel Quad Core i7 3.4GHz Windows 10 Pro / 32GB RAM/New Huge 3TB HDD/WiFi/Desktop Computer PC + 1GB HDMI NVIDIA,Core i7-2600,32,3 TB mechanical_hard_drive,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"21,125",30-Aug-17,5,739.95,
2596,"Dell i5675-A933BLU-PUS Inspiron 5675 AMD Desktop, Ryzen 5 1400 Processor, 8GB, 1TB, AMD Radeon RX 570 4GB GDDR5 Graphics, Recon Blue",AMD Ryzen 5 1400 Processor,8,1000 GB Mechanical Hard Drive,P1: AMD RX 570 4GB DDR5,Dell,26.43 lbs,AMD,,Serial ATA,"5,465",13-Jun-17,4,649.95,
2597,Refurbished Gaming Desktop Computer Intel Quad Core i5 3.1GHz Windows 7 Pro / 12GB RAM/New 512GB Solid State Drive SSD/WiFi / + 1GB HDMI NVIDIA,Core i5-2300,12,512 GB flash_memory_solid_state,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"49,175",30-Aug-17,"Be the first to review this item  
0.0",584.95,
2598,iBuyPower PRO Gaming Computer Desktop (IBP941i),None,16,1000 GB Hybrid Drive,NVIDIA GeForce GTX 1080 8GB,iBUYPOWER,30 lbs,Intel,,Serial ATA,,1-Nov-18,"Be the first to review this item  
0.0","1,699.99",
2599,2018 HP OMEN High Performance Desktop | Intel 6-Core i7-8700 3.2GHz | 16GB DDR4 RAM | 256GB PCIe SSD Boot + 1TB HDD | NVIDIA GeForce GTX 1060 3GB | Included Mouse & Keyboard | WiFi | Windows 10,Intel Core i7,16,1256 GB Hybrid,NVIDIA GeForce GTX 1060,HP,—,Intel,SDRAM,Serial ATA,"15,299",12-Nov-18,4.6,"1,248.98",
2600,"2017 Flagship HP Slimline 270 Premium High Performance Business Desktop - Intel Quad-Core i7-7700T 2.9GHz, 8GB DDR4, 1TB HDD, DVDRW, HDMI, WLAN, Bluetooth, USB 3.0, Win 10",Core i7-740QM,8,1 TB HDD 7200 rpm,Intel Integrated Graphics,HP,9.7 lbs,Intel,DDR3 SDRAM,ATA,"7,930",26-Jul-17,3.6,589.66,
2601,"CYBERPOWERPC Gamer Supreme Liquid Cool SLC9060CPG Gaming PC (Intel i9-7960X 2.8GHz, 32GB DDR4, NVIDIA GeForce RTX 2080 Ti 11GB, 1TB SSD, 2TB HDD, 802.11AC WiFi & Win 10 Home) Black",—,32,2048 GB Hybrid Drive,NVIDIA GeForce RTX 2080 Ti,CyberpowerPC,32 lbs,Intel,DDR4 SDRAM,Serial ATA-600,"24,594",19-Aug-18,4,"4,219.00",
2602,"Dell Optiplex 9010 Desktop Computer - Intel Core i7 3.8GHz, 16GB DDR3, New 500GB SSD, Windows 10 Pro 64-Bit, WiFi, DVDRW (Renewed)",Intel Core i7,16,500 GB SSD,integrated,Dell,15 lbs,Intel,DDR3 SDRAM,Solid State,"29,915",25-Mar-19,"Be the first to review this item  
0.0",676.99,
2603,"Dell XPS 8920 Desktop - Intel Core i7-7700 7th Generation Quad-Core up to 4.2 GHz, 32GB DDR4 Memory, 4TB SATA Hard Drive, 2GB Nvidia GeForce GT 730, Blu-Ray Burner, Windows 10",Intel Core i7,32,4 TB HDD 7200 rpm,NVIDIA GeForce GT 730,Dell,31 lbs,Intel,DDR SDRAM,Serial ATA,"60,661",13-Jun-17,"Be the first to review this item  
0.0","1,479.00",
2604,"Dell XPS 8930 VR Ready Gaming Desktop Computer, 8th Gen Intel Hexa-Core i7-8700 4.6GHz, DVD, WiFi, Windows 10, Up to 8GB 16GB 32GB DDR4, 128GB 256GB 512GB 1TB SSD 1TB 2TB HDD, GTX 1030 1060 1050 Ti",Intel Core i7,8,1 TB Mechanical Hard Drive,VR Ready NVIDIA GeForce GT 1030 2GB GDDR5 Graphics,Dell,—,Intel,DDR4 SDRAM,eSATA,"5,865",27-Oct-14,2.9,869,
2605,"ReCircuit Optiplex 990 Desktop Computer - Intel Core i5 3.4GHz, 8GB DDR3, New 250GB SSD, Windows 10 Pro 64-Bit, WiFi, DVDRW (Prepared by ReCircuit)",Intel Core i5,8,250 GB SSD,integrated,ReCircuit,15 lbs,Intel,DDR3 SDRAM,Solid State,"24,375",18-Jul-18,5,434.99,
2606,Adamant Custom 8X-Core Workstation Desktop Computer PC Intel Core i9 9900K 3.6Ghz 32Gb DDR4 RAM 5TB HDD 1TB 970 NVMe SSD 750W PSU Wi-Fi,Core i9,32,5 TB flash_memory_solid_state,Intel UHD Graphics 630,ADAMANT CUSTOM,—,Intel,SDRAM,Serial ATA-600,,23-Nov-18,"Be the first to review this item  
0.0","2,179.99",
2607,Adamant Custom 18X-Core Liquid Cooled Media Workstation Gaming Desktop PC Intel Core i9 9980XE 3.0Ghz 128Gb DDR4 10TB HDD 1TB NVMe SSD 1000W PSU Blu-Ray 2-Way SLI Nvidia RTX 2080 Ti 11Gb,Core i9,128,11 TB,NVIDIA GeForce RTX 2080 Ti,ADAMANT CUSTOM,—,Intel,SDRAM,Serial ATA-600,"279,021",8-Mar-19,"Be the first to review this item  
0.0","8,129.99",
2608,"CUK Continuum CAD Engineering Workstation (Liquid Cooled AMD Threadripper 2950X, 64GB RAM, 500GB NVMe + 2TB HDD, NVIDIA RTX 2080, 750W Gold PSU, Windows 10) Professional Editing Desktop Computer",AMD R Series,64,2500 GB mechanical_hard_drive,NVIDIA GeForce RTX 2080,Computer Upgrade King,30 lbs,AMD,DDR4 SDRAM,,"99,223",13-Dec-17,3.4,"3,499.99",
2609,"Dell Optiplex 3060 Micro Business Desktop Computer - 8th Gen Intel Hexa-Core i5-8500T, 8GB RAM, 500GB HDD, 128GB SSD, Windows 10 Professional - Micro Form Factor",2.1 GHz Intel Core i5,8,128 GB,Intel UHD Graphics 630,Dell,5.58 pounds,Intel,DDR SDRAM,Solid State,,19-Mar-19,"Be the first to review this item  
0.0",699,
2610,"CUK Continuum Gamer PC (Intel i7-8700, 16GB RAM, 500GB SSD, NVIDIA GeForce GTX 1060 3GB, 450W Bronze PSU, Windows 10 Home) Gaming Desktop Computer",Intel Core i7,16,500 GB flash_memory_solid_state,NVIDIA GeForce GTX 1060,Computer Upgrade King,30 lbs,Intel,DDR4 SDRAM,,"62,501",28-Aug-18,4.2,"1,059.99",
2611,"Dell OptiPlex 3060 Micro Desktop Computer with Intel Core i3-8100T 3.1 GHz Quad-Core, 8GB RAM, 500GB HDD (X8PW0)",8032,8,500 GB Mechanical Hard Drive,Integrated Graphics,Dell,2.6 lbs,Intel,,Serial ATA,"61,394",8-Jul-18,"Be the first to review this item  
0.0",479.99,
2612,2018 Newest Flagship Dell Inspiron 3670 High Performance Desktop -Intel 6-Core i5-8400 2.8GHz 8GB DDR4 128GB SSD+1TB HDD DVDRW Bluetooth HDMI 802.11bgn MaxxAudio 5-in-1 Media Card Reader Win 10,Intel Core i5,8,128 GB Hybrid,Intel HD Graphics 630,Dell,14.1 lbs,Intel,DDR SDRAM,Serial ATA,"40,189",4-Sep-18,5,625.9,
2613,Dell Inspiron i3668-5113BLK-PUS Tower Desktop Black with Silver Trim,Intel Core i5-7400,12,1TB (64MB Cache) 7200 RPM SATA,Intel HD Graphic,Dell,13.89 lbs,Intel,DDR4 SDRAM,Serial ATA,"20,143",13-Mar-17,3.7,629,
2614,"SkyTech [RTX 2080 TI Version] Omega Gaming Computer Desktop PC Intel i7-8700K 3.7Ghz, Liquid Cooled, RTX 2080 TI 11GB, 1TB SSD, 16GB DDR4, Z370 Motherboard, Win 10 Home",Intel Core i7-8700K Coffee Lake 6-Core 3.7 GHz,,1TB SSD,Nvidia GeForce RTX 2080 Ti 11GB 352-bit GDDR6,Skytech Gaming,42 lbs,Intel,DDR SDRAM,Solid State,"87,284",20-Aug-18,2.5,"2,714.76",
2615,"Oemgenuine Lenovo ThinkCentre M710 SFF Intel Quad Core i7-7700, 32GB, 1TB Solid State Drive, W10P, Business Desktop Computer, 3 YR WTY < Choose CPU, RAM and Storage Options Below >",Intel Core i7,32,1 TB SSD,Intel Integrated Graphics,Oemgenuine,13.2 lbs,Intel,DIMM,Solid State,"11,686",1-May-17,3.4,"1,149.95",
2616,"Dell OptiPlex Small Form Factor Premium Desktop Computer, Gigabit Ethernet LAN, SD Card Reader, Windows 10 Pro, Ram & HD Up To (16GB, 1TB SSD, 2TB HDD), USB 3.1, DVD +/- RW, Intel Core i5-7500 3.4 GHz",Intel Core i5,16,1024 GB SSD,Intel UHD Graphics 630,Dell,—,Intel,SDRAM,Serial ATA,"14,881",2-Sep-18,"Be the first to review this item  
0.0",699.99,
2617,"Gaming PC Desktop Computer (Red, Intel Core i5, 8 GB RAM, Nvidia 1050 ti 4GB, 1 TB HDD, Windows 10 Pro)",3 GHz Core i5 Family,8,1 TB,,DVS CUSTOM GAMING SYSTEMS,,Intel,DDR3 SDRAM,ATA-3,,9-Apr-19,"Be the first to review this item  
0.0",549.99,
2618,"2018 HP Newest Pavilion 590 Desktop Computer, 8th Generation Intel 6 Cores i5-8400 2.8GHz up to 4.0GHz, 12GB DDR4 RAM, 1TB HDD, Bluetooth 4.2, WiFi 802.11ac, DVDRW, USB 3.1, HDMI, Windows 10, Silver",Intel Core i5,12,1 TB mechanical_hard_drive,Intel UHD Graphics 630,HP,—,Intel,DDR3 SDRAM,Serial ATA,"8,267",27-Sep-18,5,626.99,
2619,Adamant Custom Liquid Cooled Gaming Desktop Computer PC Intel Core i9 9900K 3.6Ghz 32Gb DDR4 RAM 2TB HDD 2TB SSD 750W PSU Nvidia Geforce RTX 2080 Ti 11Gb,Core i9,32,4 TB,NVIDIA GeForce RTX 2080 Ti,ADAMANT CUSTOM,—,Intel,SDRAM,Serial ATA-600,,15-Mar-19,"Be the first to review this item  
0.0","3,299.99",
2620,"Lenovo 90H90004US Legion Y720T-34ASU Desktop PC with AMD Ryzen 7 1800X, 8GB 1TB HDD 128GB SSD",8032,8,1000 GB Mechanical Hard Drive,AMD Radeon RX 570,Lenovo,25 lbs,AMD,,,"82,905",4-Oct-17,"Be the first to review this item  
0.0",799,
2621,HP Pavilion Gaming Desktop AMD Radeon RX 550 Ryzen 7 3.7GHz 16GB DDR4 1TB HDD DVD HDMI VGA Windows 10 Included Keyboard Mouse,AMD Ryzen 7,16,,AMD,,11.35 lbs,AMD,,,,,3.3,668.7,
2622,Newest Flagship HP Pavilion 570 High Performance Business Desktop - Intel Quad-Core i5-7400 up to 3.5GHz 16GB DDR4 1TB HDD SuperDVD Burner 802.11ac Bluetooth HDMI USB 3.0 Keyboard & Mouse Windows 10,Intel Core i5,16,1 TB HDD 7200 rpm,Intel Integrated Graphics,HP,—,Intel,DDR SDRAM,eSATA,"31,973",30-Nov-17,5,679,
2623,"OMEN by HP Gaming Desktop Computer, Intel Core i7-8700K, NVIDIA GeForce GTX 1080 Ti, 16GB RAM, 2TB Hard Drive, 512GB SSD, Windows 10 (880-130, Black)",Core i7 8700K,16,2000 GB Hybrid Drive,NVIDIA GeForce GTX,HP,—,Intel,,Serial ATA,"18,352",3-Dec-17,4.2,"2,395.00",
2624,Custom Gaming Tower Intel Quad Core i7 3.4GHz Windows 7 Pro / 32GB RAM/New Huge 2TB HDD/WiFi/Desktop Computer PC + 1GB HDMI NVIDIA,Core i7-2600,32,2 TB mechanical_hard_drive,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"35,100",30-Aug-17,4,709.95,
2625,"ReCircuit Optiplex 7010 Desktop Computer - Intel Core i7 3.8GHz, 16GB DDR3, New 500GB SSD, Windows 7 Pro 64-Bit, WiFi, USB 3.0, DVDRW, 2X Display Port (Prepared by ReCircuit)",Intel Core i7,16,500 GB SSD,integrated,ReCircuit,15 lbs,Intel,DDR3 SDRAM,Solid State,"33,242",3-Jul-18,5,721.99,
2626,"Dell XPS 8930 Special Edition Tower Desktop - 9th Gen Intel 8-Core i7-9700K Processor up to 4.9 GHz, 64GB Memory, 1TB SSD + 3TB Hard Drive, Intel UHD 630 Graphics, DVD Burner, Windows 10 Pro, Silver",Intel Core i7,64,4000 GB SSD + HDD 7200 rpm,Intel UHD Graphics,Dell,22 lbs,Intel,DDR SDRAM,Serial ATA,"33,506",4-Mar-19,"Be the first to review this item  
0.0","2,209.99",
2627,Newest HP Slimline Flagship High Performance Desktop PC | Intel Core i3-6100T | 8GB RAM | 1TB HDD | DVD +/-RW | HDMI+VGA | Bluetooth | WIFI | Windows 10 | USB Mouse & Keyboard,Intel Core i3,8,1 TB mechanical_hard_drive,Intel Integrated Graphics,HP,9.7 lbs,Intel,SDRAM,Serial ATA,"4,620",1-Jun-17,4,499,
2628,"Fast Optiplex 3010 Business Desktop Computer Tower PC (Intel Ci5 3470, 4GB Ram, 128GB SSD, HDMI, WiFi, DVD-RW) Win 10 Pro with CD (Certified Refurbishd)",Intel Core i5,4,128 GB SSD,Intel HD Graphics 2500,Optiplex,—,Intel,SODIMM,Solid State,"95,236",8-Jul-17,"Be the first to review this item  
0.0",209,
2629,Custom Gaming Tower Intel Quad Core i7 3.4GHz Windows 10 Pro / 24GB RAM/New 2TB HDD/WiFi/Desktop Computer PC + 1GB HDMI NVIDIA,Core i7-2600,24,2 TB mechanical_hard_drive,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"21,100",30-Aug-17,"Be the first to review this item  
0.0",649.95,
2630,Alienware - Aurora R8 Desktop - Intel Core i7-16GB Memory - NVIDIA GeForce RTX 2080-1TB Hard Drive + 256GB Solid State Drive - Epic Silver,Intel Mobile CPU,16,1 TB flash_memory_solid_state,NVIDIA GeForce RTX 2080,Alienware,—,Intel,SDRAM,eSATA,"22,413",3-Mar-19,"Be the first to review this item  
0.0","2,295.95",
2631,"Dell XPS 8930 Special Edition Tower Desktop - 9th Gen Intel 8-Core i7-9700K CPU up to 4.90 GHz, 64GB Memory, 256GB SSD + 3TB Hard Drive, Intel UHD 630 Graphics, DVD Burner, Windows 10 Home, Silver",Intel Core i7,64,3256 GB SSD + HDD 7200 rpm,Intel UHD Graphics,Dell,22 lbs,Intel,DDR SDRAM,Serial ATA,"64,460",26-Feb-19,"Be the first to review this item  
0.0","1,999.99",
2632,Adamant Custom 12X-Core Liquid Cooled Workstation Desktop Computer System Intel Core i9 7920 X 2.9Ghz Asus Deluxe 128Gb DDR4 RAM 10TB HDD 1TB NVMe SSD Nvidia GTX Titan V Volta 12Gb,Intel Core i7,128,10 TB flash_memory_solid_state,Nvidia Geforce,ADAMANT CUSTOM,,Intel,SDRAM,Serial ATA-600,"278,721",5-Jul-18,"Be the first to review this item  
0.0","9,799.99",
2633,"iBUYPOWER SLATE8960A Gaming Desktop Computer, AMD Ryzen 5 2400G 3.6GHz, 8GB RAM, 1TB HDD, AMD Radeon RX Vega 11, Windows 10 Home",Ryzen 5 2400G,8,1 TB mechanical_hard_drive,Amd Radeon Rx,iBUYPOWER,35 lbs,AMD,,,"95,990",27-Oct-18,"Be the first to review this item  
0.0",804,
2634,Adamant Custom Liquid Cooled 3D Modelling Autocad SolidWorks CAD Workstation Computer Intel Core i9 9900K 3.6Ghz 32Gb DDR4 RAM 2TB HDD 250Gb NVMe SSD 650W PSU WiFi PNY Quadro P2000 5Gb 4x DisplayPorts,Core i9,32,2 TB,—,ADAMANT CUSTOM,—,Intel,SDRAM,Serial ATA-600,"7,025",22-Feb-19,"Be the first to review this item  
0.0","2,229.99",
2635,"2018 NEWEST Dell Inspiron Mini Desktop, Intel Quad Core i3-8100 3.6GHz, 8GB DDR4 RAM, 1TB HDD, Intel HD Graphics 630, WiFi, Bluetooth, DVD-RW, USB 3.0, HDMI, VGA, Included Mouse & Keyboard, Windows 10",Intel Core i3,8,1 TB mechanical_hard_drive,Intel HD Graphics 630,Dell,10.58 lbs,Intel,DDR3 SDRAM,Serial ATA,"3,053",27-Sep-18,3.5,519.99,
2636,"Dell Optiplex 5050 Tower Desktop - 7th Gen Intel Core i7-7700 Quad-Core Processor up to 4.2 GHz, 16GB DDR4 Memory, 512GB SSD + 1TB SATA Hard Drive, Intel HD Graphics 630, DVD Burner, Windows 10 Pro",Intel Core i7,16,1512 GB SSD + HDD 7200 rpm,Intel HD Graphics 630,Dell,17.49 lbs,Intel,DDR4 SDRAM,Serial ATA,"28,774",9-Mar-18,3.7,"1,289.00",
2637,Adamant Custom Liquid Cooled Media Workstation Gaming Desktop Computer Intel Core i9 9900K 3.6Ghz Asus Tuf Z390 32Gb DDR4 RAM 4TB HDD 512Gb NVMe PRO SSD Nvidia Geforce RTX 2080 8Gb,Core i9,32,4 TB,NVIDIA GeForce RTX 2080,ADAMANT CUSTOM,—,Intel,SDRAM,Serial ATA-600,"148,742",17-Jan-19,"Be the first to review this item  
0.0","2,879.99",
2638,"iBUYPOWER Enthusiast Gaming PC | AMD Ryzen 1200, NVIDIA GeForce GTX 1050 | 8GB RAM, 240GB SSD | WiFi, RGB Lighting, Windows 10, VR Ready | ARC 059A Desktop Computer",None,8,Flash Memory Solid State,NVIDIA GeForce GTX 1050 2GB,iBUYPOWER,—,AMD,,Serial ATA,"66,099",1-Nov-18,1,629.99,
2639,Adamant Custom 8-Core Liquid Cooled Workstation Desktop Computer PC Intel Core i9 9900K 3.6Ghz Asus Prime Z390 32Gb DDR4 RAM 2TB HDD 512Gb NVMe PRO SSD 550W PSU Wi-Fi,3.6 GHz Core i9,32,2 TB,Intel UHD Graphics 630,ADAMANT CUSTOM,,Intel,SDRAM,Serial ATA-600,,12-Apr-19,"Be the first to review this item  
0.0","1,789.99",
2640,"HP Slim 290-A0031 Desktop Computer, AMD A6 9225, 8GB Ram, 1TB 7200 RPM HDD, Win10 Home",AMD A Series,8,1 TB HDD 7200 rpm,AMD Radeon R4,HP,6.55 lbs,AMD,GDDR4,eSATA,"19,204",7-Aug-18,"Be the first to review this item  
0.0",389.99,
2641,"2019 Dell Inspiron 3668 Business Gaming Desktop Computer, Intel Quad‑Core i7-7700 up to 4.2Hz, 16GB DDR4, Nvidia GeForce GTX 1050, 128GB SSD+1TB HDD, Bluetooth 4.0, USB 3.0, Windows 10 Professinal",Core i7 Family,16,1 TB Flash Memory Solid State,NVIDIA GeForce GTX 1050,Dell,2.65 lbs,Intel,DDR4 SDRAM,"Solid State, eSATA","4,190",10-Sep-13,3.8,901.8,
2642,"XOTIC PC P7 Ultimate EVO Gaming Desktop PC AMD Ryzen 7 2700X 8-Core 4.3GHz Turbo, Nvidia Geforce RTX 2080 8GB, 32GB RAM, 500GB NVMe SSD + 2TB HDD, Liquid Cooled, WiFi, Win 10 Home, RGB Case",AMD Ryzen 7,32,2.5 TB flash_memory_solid_state,NVIDIA GeForce RTX 2080,XOTIC PC,35 lbs,AMD,DIMM,Serial ATA,,10-Jul-18,"Be the first to review this item  
0.0","2,279.00",
2643,"ROG Strix Gaming PC Desktop GL12CM , Overclocked Intel Core i7-8700K, NVIDIA GeForce GTX 1060 6GB, 8GB DDR4 RAM, 256GB SSD + 1TB HDD, Windows 10, VR Ready, Black/Grey, GL12CM-DS761",Core i7 8700K,8,1024 GB Hybrid Drive,GeForce GTX 1060 6GB,ASUS,24.3 lbs,Intel Core i7,DDR4 SDRAM,Serial ATA,"42,998",12-Apr-18,4,"1,999.00",
2644,Custom Gaming PC AMD Quad-Core Desktop Computer System 4.2GHz 16GB 2TB GeForce GT 720 1GB Windows 10 WiFi,Athlon 64 FX,16,2 TB mechanical_hard_drive,NVIDIA GeForce GT 720,PCMaster LLC,—,AMD,DDR3 SDRAM,Serial ATA,"88,562",7-Feb-17,5,539.98,
2645,"2018 HP Pavilion Desktop Computer, 8th Gen Intel Hexa-Core i5-8400 up to 4.0GHz, 16GB DDR4 RAM, 1TB 7200RPM HDD + 256GB SSD, DVDRW, RX 550 2GB, WiFi 802.11ac, Bluetooth 4.2, USB 3.1, HDMI, Windows 10",Intel Core i5,16,256 GB SSD,RX 550,HP,23.2 lbs,Intel,DDR4 SDRAM,Serial ATA,"13,174",8-Dec-17,4.4,799,
